text,label,scam_type,elder_targeted,source,template_id
"Attention: Medicaid has detected an error on your latest tax filing. A refund of $2,500 is pending, but you must confirm your bank account and Social Security number to release it.",1,government_impersonation,1,synthetic_ic3_grounded,government_impersonation::4
"Attention: the Social Security Administration has detected an error on your latest tax filing. A refund of $1,500 is pending, but you must confirm your bank account and Social Security number to release it.",1,government_impersonation,1,synthetic_ic3_grounded,government_impersonation::4
"Attention: the U.S. Marshals Service has detected an error on your latest tax filing. A refund of $2,000 is pending, but you must confirm your bank account and Social Security number to release it.",1,government_impersonation,1,synthetic_ic3_grounded,government_impersonation::4
"Attention: the Department of Homeland Security has detected an error on your latest tax filing. A refund of $650 is pending, but you must confirm your bank account and Social Security number to release it.",1,government_impersonation,1,synthetic_ic3_grounded,government_impersonation::4
"Attention: the Social Security Administration has detected an error on your latest tax filing. A refund of $500 is pending, but you must confirm your bank account and Social Security number to release it.",1,government_impersonation,1,synthetic_ic3_grounded,government_impersonation::4
This is a final notice from Medicaid. Failure to respond within 24 hours will result in suspension of your benefits and a referral to law enforcement. Call immediately to avoid legal action.,1,government_impersonation,1,synthetic_ic3_grounded,government_impersonation::5
This is a final notice from Medicare. Failure to respond within 24 hours will result in suspension of your benefits and a referral to law enforcement. Call immediately to avoid legal action.,1,government_impersonation,1,synthetic_ic3_grounded,government_impersonation::5
This is a final notice from the Department of Homeland Security. Failure to respond within 24 hours will result in suspension of your benefits and a referral to law enforcement. Call immediately to avoid legal action.,1,government_impersonation,1,synthetic_ic3_grounded,government_impersonation::5
This is a final notice from the Social Security Administration. Failure to respond within 24 hours will result in suspension of your benefits and a referral to law enforcement. Call immediately to avoid legal action.,1,government_impersonation,1,synthetic_ic3_grounded,government_impersonation::5
This is a final notice from the U.S. Marshals Service. Failure to respond within 24 hours will result in suspension of your benefits and a referral to law enforcement. Call immediately to avoid legal action.,1,government_impersonation,1,synthetic_ic3_grounded,government_impersonation::5
This is a final notice from the IRS. Failure to respond within 24 hours will result in suspension of your benefits and a referral to law enforcement. Call immediately to avoid legal action.,1,government_impersonation,1,synthetic_ic3_grounded,government_impersonation::5
This is a final notice from the Department of Treasury. Failure to respond within 24 hours will result in suspension of your benefits and a referral to law enforcement. Call immediately to avoid legal action.,1,government_impersonation,1,synthetic_ic3_grounded,government_impersonation::5
"Your case has been forwarded to the Department of Treasury for review due to unpaid fees of $1,200. To avoid a hold on your bank account, please call this number and settle the balance using a wire transfer.",1,government_impersonation,1,synthetic_ic3_grounded,government_impersonation::6
"Your case has been forwarded to the U.S. Marshals Service for review due to unpaid fees of $300. To avoid a hold on your bank account, please call this number and settle the balance using a wire transfer.",1,government_impersonation,1,synthetic_ic3_grounded,government_impersonation::6
"Your case has been forwarded to the IRS for review due to unpaid fees of $1,500. To avoid a hold on your bank account, please call this number and settle the balance using a wire transfer.",1,government_impersonation,1,synthetic_ic3_grounded,government_impersonation::6
"Your case has been forwarded to the Department of Homeland Security for review due to unpaid fees of $650. To avoid a hold on your bank account, please call this number and settle the balance using a wire transfer.",1,government_impersonation,1,synthetic_ic3_grounded,government_impersonation::6
"Your case has been forwarded to the Department of Treasury for review due to unpaid fees of $800. To avoid a hold on your bank account, please call this number and settle the balance using a wire transfer.",1,government_impersonation,1,synthetic_ic3_grounded,government_impersonation::6
"Your case has been forwarded to the IRS for review due to unpaid fees of $3,000. To avoid a hold on your bank account, please call this number and settle the balance using a wire transfer.",1,government_impersonation,1,synthetic_ic3_grounded,government_impersonation::6
"Your case has been forwarded to the Social Security Administration for review due to unpaid fees of $2,000. To avoid a hold on your bank account, please call this number and settle the balance using a wire transfer.",1,government_impersonation,1,synthetic_ic3_grounded,government_impersonation::6
"Your case has been forwarded to the IRS for review due to unpaid fees of $2,500. To avoid a hold on your bank account, please call this number and settle the balance using a wire transfer.",1,government_impersonation,1,synthetic_ic3_grounded,government_impersonation::6
WARNING: Your computer has been infected with a virus and your personal files are at risk. Call Apple Support immediately at the number on your screen to prevent data loss. Do not restart your computer.,1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::0
WARNING: Your computer has been infected with a virus and your personal files are at risk. Call Microsoft Support immediately at the number on your screen to prevent data loss. Do not restart your computer.,1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::0
WARNING: Your computer has been infected with a virus and your personal files are at risk. Call Dell Support Support immediately at the number on your screen to prevent data loss. Do not restart your computer.,1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::0
WARNING: Your computer has been infected with a virus and your personal files are at risk. Call HP Support Support immediately at the number on your screen to prevent data loss. Do not restart your computer.,1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::0
WARNING: Your computer has been infected with a virus and your personal files are at risk. Call PayPal Support immediately at the number on your screen to prevent data loss. Do not restart your computer.,1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::0
WARNING: Your computer has been infected with a virus and your personal files are at risk. Call Geek Squad Support immediately at the number on your screen to prevent data loss. Do not restart your computer.,1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::0
WARNING: Your computer has been infected with a virus and your personal files are at risk. Call Amazon Support immediately at the number on your screen to prevent data loss. Do not restart your computer.,1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::0
WARNING: Your computer has been infected with a virus and your personal files are at risk. Call Norton Support immediately at the number on your screen to prevent data loss. Do not restart your computer.,1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::0
"This is Dell Support Technical Support. We detected unusual activity on your account from a device in another country. To secure your computer, please allow us remote access so we can remove the threat.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::1
"This is Microsoft Technical Support. We detected unusual activity on your account from a device in another country. To secure your computer, please allow us remote access so we can remove the threat.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::1
"This is Apple Technical Support. We detected unusual activity on your account from a device in another country. To secure your computer, please allow us remote access so we can remove the threat.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::1
"This is Geek Squad Technical Support. We detected unusual activity on your account from a device in another country. To secure your computer, please allow us remote access so we can remove the threat.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::1
"This is Amazon Technical Support. We detected unusual activity on your account from a device in another country. To secure your computer, please allow us remote access so we can remove the threat.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::1
"This is Norton Technical Support. We detected unusual activity on your account from a device in another country. To secure your computer, please allow us remote access so we can remove the threat.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::1
"This is HP Support Technical Support. We detected unusual activity on your account from a device in another country. To secure your computer, please allow us remote access so we can remove the threat.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::1
"This is PayPal Technical Support. We detected unusual activity on your account from a device in another country. To secure your computer, please allow us remote access so we can remove the threat.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::1
"Your antivirus subscription with Norton has renewed for $300. If you did not authorize this charge, call our billing department now to process a refund and we will need access to your bank account to verify.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::2
"Your antivirus subscription with Norton has renewed for $2,500. If you did not authorize this charge, call our billing department now to process a refund and we will need access to your bank account to verify.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::2
"Your antivirus subscription with Apple has renewed for $1,200. If you did not authorize this charge, call our billing department now to process a refund and we will need access to your bank account to verify.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::2
"Your antivirus subscription with Norton has renewed for $1,200. If you did not authorize this charge, call our billing department now to process a refund and we will need access to your bank account to verify.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::2
"Your antivirus subscription with Apple has renewed for $1,500. If you did not authorize this charge, call our billing department now to process a refund and we will need access to your bank account to verify.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::2
"Your antivirus subscription with Geek Squad has renewed for $650. If you did not authorize this charge, call our billing department now to process a refund and we will need access to your bank account to verify.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::2
"Your antivirus subscription with Apple has renewed for $650. If you did not authorize this charge, call our billing department now to process a refund and we will need access to your bank account to verify.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::2
"Your antivirus subscription with Geek Squad has renewed for $2,500. If you did not authorize this charge, call our billing department now to process a refund and we will need access to your bank account to verify.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::2
"Hello, this is Amazon calling about the ongoing security alert on your PC. We need you to purchase a gift card so we can charge a one-time protection fee and remove the malware we found.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::3
"Hello, this is Microsoft calling about the ongoing security alert on your PC. We need you to purchase a gift card so we can charge a one-time protection fee and remove the malware we found.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::3
"Hello, this is Geek Squad calling about the ongoing security alert on your PC. We need you to purchase a gift card so we can charge a one-time protection fee and remove the malware we found.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::3
"Hello, this is HP Support calling about the ongoing security alert on your PC. We need you to purchase a gift card so we can charge a one-time protection fee and remove the malware we found.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::3
"Hello, this is Norton calling about the ongoing security alert on your PC. We need you to purchase a gift card so we can charge a one-time protection fee and remove the malware we found.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::3
"Hello, this is Dell Support calling about the ongoing security alert on your PC. We need you to purchase a gift card so we can charge a one-time protection fee and remove the malware we found.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::3
"Hello, this is Apple calling about the ongoing security alert on your PC. We need you to purchase a gift card so we can charge a one-time protection fee and remove the malware we found.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::3
"Hello, this is PayPal calling about the ongoing security alert on your PC. We need you to purchase a gift card so we can charge a one-time protection fee and remove the malware we found.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::3
ALERT: Amazon has flagged your computer for a critical security update. Your license has expired and your files will be locked in 24 hours unless you call the support line below.,1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::4
ALERT: Geek Squad has flagged your computer for a critical security update. Your license has expired and your files will be locked in 24 hours unless you call the support line below.,1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::4
ALERT: HP Support has flagged your computer for a critical security update. Your license has expired and your files will be locked in 24 hours unless you call the support line below.,1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::4
ALERT: Microsoft has flagged your computer for a critical security update. Your license has expired and your files will be locked in 24 hours unless you call the support line below.,1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::4
ALERT: Apple has flagged your computer for a critical security update. Your license has expired and your files will be locked in 24 hours unless you call the support line below.,1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::4
ALERT: Dell Support has flagged your computer for a critical security update. Your license has expired and your files will be locked in 24 hours unless you call the support line below.,1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::4
ALERT: Norton has flagged your computer for a critical security update. Your license has expired and your files will be locked in 24 hours unless you call the support line below.,1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::4
ALERT: PayPal has flagged your computer for a critical security update. Your license has expired and your files will be locked in 24 hours unless you call the support line below.,1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::4
"This is a courtesy call from PayPal. Our servers show your computer was used to send spam from your account. To avoid a permanent ban, please give us remote access to run a free diagnostic.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::5
"This is a courtesy call from Geek Squad. Our servers show your computer was used to send spam from your account. To avoid a permanent ban, please give us remote access to run a free diagnostic.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::5
"This is a courtesy call from Norton. Our servers show your computer was used to send spam from your account. To avoid a permanent ban, please give us remote access to run a free diagnostic.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::5
"This is a courtesy call from Apple. Our servers show your computer was used to send spam from your account. To avoid a permanent ban, please give us remote access to run a free diagnostic.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::5
"This is a courtesy call from Dell Support. Our servers show your computer was used to send spam from your account. To avoid a permanent ban, please give us remote access to run a free diagnostic.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::5
"This is a courtesy call from Microsoft. Our servers show your computer was used to send spam from your account. To avoid a permanent ban, please give us remote access to run a free diagnostic.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::5
"This is a courtesy call from Amazon. Our servers show your computer was used to send spam from your account. To avoid a permanent ban, please give us remote access to run a free diagnostic.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::5
"This is a courtesy call from HP Support. Our servers show your computer was used to send spam from your account. To avoid a permanent ban, please give us remote access to run a free diagnostic.",1,tech_support_scam,1,synthetic_ic3_grounded,tech_support_scam::5
"My darling, I think about you every day since we started talking. I finally got approved for the trip to see you, but customs is asking for a $500 fee to release my luggage. Can you help me, my love?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::0
"My darling, I think about you every day since we started talking. I finally got approved for the trip to see you, but customs is asking for a $300 fee to release my luggage. Can you help me, my love?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::0
"My darling, I think about you every day since we started talking. I finally got approved for the trip to see you, but customs is asking for a $800 fee to release my luggage. Can you help me, my love?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::0
"My darling, I think about you every day since we started talking. I finally got approved for the trip to see you, but customs is asking for a $1,200 fee to release my luggage. Can you help me, my love?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::0
"My darling, I think about you every day since we started talking. I finally got approved for the trip to see you, but customs is asking for a $2,000 fee to release my luggage. Can you help me, my love?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::0
"My darling, I think about you every day since we started talking. I finally got approved for the trip to see you, but customs is asking for a $3,000 fee to release my luggage. Can you help me, my love?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::0
"My darling, I think about you every day since we started talking. I finally got approved for the trip to see you, but customs is asking for a $2,500 fee to release my luggage. Can you help me, my love?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::0
"My darling, I think about you every day since we started talking. I finally got approved for the trip to see you, but customs is asking for a $650 fee to release my luggage. Can you help me, my love?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::0
I have never felt this close to anyone online before. There's an emergency with my daughter overseas and the hospital needs $800 before they will treat her. I promise I will pay you back the moment I land.,1,romance_scam,1,synthetic_ic3_grounded,romance_scam::1
"I have never felt this close to anyone online before. There's an emergency with my daughter overseas and the hospital needs $2,000 before they will treat her. I promise I will pay you back the moment I land.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::1
"I have never felt this close to anyone online before. There's an emergency with my daughter overseas and the hospital needs $3,000 before they will treat her. I promise I will pay you back the moment I land.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::1
"I have never felt this close to anyone online before. There's an emergency with my daughter overseas and the hospital needs $1,500 before they will treat her. I promise I will pay you back the moment I land.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::1
I have never felt this close to anyone online before. There's an emergency with my daughter overseas and the hospital needs $300 before they will treat her. I promise I will pay you back the moment I land.,1,romance_scam,1,synthetic_ic3_grounded,romance_scam::1
"I have never felt this close to anyone online before. There's an emergency with my daughter overseas and the hospital needs $1,200 before they will treat her. I promise I will pay you back the moment I land.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::1
"I have never felt this close to anyone online before. There's an emergency with my daughter overseas and the hospital needs $2,500 before they will treat her. I promise I will pay you back the moment I land.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::1
I have never felt this close to anyone online before. There's an emergency with my daughter overseas and the hospital needs $650 before they will treat her. I promise I will pay you back the moment I land.,1,romance_scam,1,synthetic_ic3_grounded,romance_scam::1
"Sweetheart, the oil rig contract finally came through and I'll be home soon, but I need $1,800 to cover the shipping fee for my equipment. Please send it through a Bitcoin ATM like we discussed.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::2
"Sweetheart, the oil rig contract finally came through and I'll be home soon, but I need $2,000 to cover the shipping fee for my equipment. Please send it through Ethereum like we discussed.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::2
"Sweetheart, the oil rig contract finally came through and I'll be home soon, but I need $2,500 to cover the shipping fee for my equipment. Please send it through a cryptocurrency wallet like we discussed.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::2
"Sweetheart, the oil rig contract finally came through and I'll be home soon, but I need $2,000 to cover the shipping fee for my equipment. Please send it through Bitcoin like we discussed.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::2
"Sweetheart, the oil rig contract finally came through and I'll be home soon, but I need $2,500 to cover the shipping fee for my equipment. Please send it through Bitcoin like we discussed.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::2
"Sweetheart, the oil rig contract finally came through and I'll be home soon, but I need $500 to cover the shipping fee for my equipment. Please send it through USDT like we discussed.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::2
"Sweetheart, the oil rig contract finally came through and I'll be home soon, but I need $3,000 to cover the shipping fee for my equipment. Please send it through Bitcoin like we discussed.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::2
"Sweetheart, the oil rig contract finally came through and I'll be home soon, but I need $1,800 to cover the shipping fee for my equipment. Please send it through USDT like we discussed.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::2
"I've never trusted anyone the way I trust you. My bank account here is frozen because I'm military overseas. Could you send $2,000 so I can book my flight home to finally meet you?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::3
I've never trusted anyone the way I trust you. My bank account here is frozen because I'm military overseas. Could you send $300 so I can book my flight home to finally meet you?,1,romance_scam,1,synthetic_ic3_grounded,romance_scam::3
"I've never trusted anyone the way I trust you. My bank account here is frozen because I'm military overseas. Could you send $2,500 so I can book my flight home to finally meet you?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::3
I've never trusted anyone the way I trust you. My bank account here is frozen because I'm military overseas. Could you send $650 so I can book my flight home to finally meet you?,1,romance_scam,1,synthetic_ic3_grounded,romance_scam::3
"I've never trusted anyone the way I trust you. My bank account here is frozen because I'm military overseas. Could you send $1,800 so I can book my flight home to finally meet you?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::3
I've never trusted anyone the way I trust you. My bank account here is frozen because I'm military overseas. Could you send $500 so I can book my flight home to finally meet you?,1,romance_scam,1,synthetic_ic3_grounded,romance_scam::3
"I've never trusted anyone the way I trust you. My bank account here is frozen because I'm military overseas. Could you send $1,500 so I can book my flight home to finally meet you?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::3
"I've never trusted anyone the way I trust you. My bank account here is frozen because I'm military overseas. Could you send $1,200 so I can book my flight home to finally meet you?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::3
"My love, I was so excited to finally video call you but my phone was stolen along with my wallet. Could you send $3,000 through a Bitcoin ATM so I can replace it and we can talk again?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::4
"My love, I was so excited to finally video call you but my phone was stolen along with my wallet. Could you send $3,000 through Bitcoin so I can replace it and we can talk again?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::4
"My love, I was so excited to finally video call you but my phone was stolen along with my wallet. Could you send $2,000 through USDT so I can replace it and we can talk again?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::4
"My love, I was so excited to finally video call you but my phone was stolen along with my wallet. Could you send $1,800 through USDT so I can replace it and we can talk again?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::4
"My love, I was so excited to finally video call you but my phone was stolen along with my wallet. Could you send $1,500 through Bitcoin so I can replace it and we can talk again?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::4
"My love, I was so excited to finally video call you but my phone was stolen along with my wallet. Could you send $650 through USDT so I can replace it and we can talk again?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::4
"My love, I was so excited to finally video call you but my phone was stolen along with my wallet. Could you send $3,000 through a cryptocurrency wallet so I can replace it and we can talk again?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::4
"My love, I was so excited to finally video call you but my phone was stolen along with my wallet. Could you send $3,000 through USDT so I can replace it and we can talk again?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::4
"Darling, I know we've only talked online, but I feel like I've known you my whole life. My shipping company needs $2,000 in customs fees to release the gift I sent you. Can you help me clear it?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::5
"Darling, I know we've only talked online, but I feel like I've known you my whole life. My shipping company needs $800 in customs fees to release the gift I sent you. Can you help me clear it?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::5
"Darling, I know we've only talked online, but I feel like I've known you my whole life. My shipping company needs $2,500 in customs fees to release the gift I sent you. Can you help me clear it?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::5
"Darling, I know we've only talked online, but I feel like I've known you my whole life. My shipping company needs $300 in customs fees to release the gift I sent you. Can you help me clear it?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::5
"Darling, I know we've only talked online, but I feel like I've known you my whole life. My shipping company needs $3,000 in customs fees to release the gift I sent you. Can you help me clear it?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::5
"Darling, I know we've only talked online, but I feel like I've known you my whole life. My shipping company needs $1,800 in customs fees to release the gift I sent you. Can you help me clear it?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::5
"Darling, I know we've only talked online, but I feel like I've known you my whole life. My shipping company needs $1,500 in customs fees to release the gift I sent you. Can you help me clear it?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::5
"Darling, I know we've only talked online, but I feel like I've known you my whole life. My shipping company needs $500 in customs fees to release the gift I sent you. Can you help me clear it?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::5
"My dearest, I was so looking forward to finally meeting you next week, but my company is holding my final paycheck until I pay a $800 exit fee. Could you help so I don't miss my flight to you?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::6
"My dearest, I was so looking forward to finally meeting you next week, but my company is holding my final paycheck until I pay a $1,800 exit fee. Could you help so I don't miss my flight to you?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::6
"My dearest, I was so looking forward to finally meeting you next week, but my company is holding my final paycheck until I pay a $1,200 exit fee. Could you help so I don't miss my flight to you?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::6
"My dearest, I was so looking forward to finally meeting you next week, but my company is holding my final paycheck until I pay a $3,000 exit fee. Could you help so I don't miss my flight to you?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::6
"My dearest, I was so looking forward to finally meeting you next week, but my company is holding my final paycheck until I pay a $2,500 exit fee. Could you help so I don't miss my flight to you?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::6
"My dearest, I was so looking forward to finally meeting you next week, but my company is holding my final paycheck until I pay a $1,500 exit fee. Could you help so I don't miss my flight to you?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::6
"My dearest, I was so looking forward to finally meeting you next week, but my company is holding my final paycheck until I pay a $650 exit fee. Could you help so I don't miss my flight to you?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::6
"My dearest, I was so looking forward to finally meeting you next week, but my company is holding my final paycheck until I pay a $300 exit fee. Could you help so I don't miss my flight to you?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::6
"I know you'll think I'm asking too much, but I have nowhere else to turn. My daughter is stranded at the airport and needs $1,200 for a new ticket. I'll pay you back the moment my contract payment clears.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::7
"I know you'll think I'm asking too much, but I have nowhere else to turn. My daughter is stranded at the airport and needs $2,500 for a new ticket. I'll pay you back the moment my contract payment clears.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::7
"I know you'll think I'm asking too much, but I have nowhere else to turn. My daughter is stranded at the airport and needs $2,000 for a new ticket. I'll pay you back the moment my contract payment clears.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::7
"I know you'll think I'm asking too much, but I have nowhere else to turn. My daughter is stranded at the airport and needs $800 for a new ticket. I'll pay you back the moment my contract payment clears.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::7
"I know you'll think I'm asking too much, but I have nowhere else to turn. My daughter is stranded at the airport and needs $1,800 for a new ticket. I'll pay you back the moment my contract payment clears.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::7
"I know you'll think I'm asking too much, but I have nowhere else to turn. My daughter is stranded at the airport and needs $1,500 for a new ticket. I'll pay you back the moment my contract payment clears.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::7
"I know you'll think I'm asking too much, but I have nowhere else to turn. My daughter is stranded at the airport and needs $300 for a new ticket. I'll pay you back the moment my contract payment clears.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::7
"I know you'll think I'm asking too much, but I have nowhere else to turn. My daughter is stranded at the airport and needs $650 for a new ticket. I'll pay you back the moment my contract payment clears.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::7
"You are the first person in years who has made me feel this way. I'm so close to being able to visit, but I need $1,200 to clear an import tax on equipment for my work. Please, my love, I wouldn't ask if it wasn't urgent.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::8
"You are the first person in years who has made me feel this way. I'm so close to being able to visit, but I need $3,000 to clear an import tax on equipment for my work. Please, my love, I wouldn't ask if it wasn't urgent.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::8
"You are the first person in years who has made me feel this way. I'm so close to being able to visit, but I need $1,500 to clear an import tax on equipment for my work. Please, my love, I wouldn't ask if it wasn't urgent.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::8
"You are the first person in years who has made me feel this way. I'm so close to being able to visit, but I need $500 to clear an import tax on equipment for my work. Please, my love, I wouldn't ask if it wasn't urgent.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::8
"You are the first person in years who has made me feel this way. I'm so close to being able to visit, but I need $650 to clear an import tax on equipment for my work. Please, my love, I wouldn't ask if it wasn't urgent.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::8
"You are the first person in years who has made me feel this way. I'm so close to being able to visit, but I need $1,800 to clear an import tax on equipment for my work. Please, my love, I wouldn't ask if it wasn't urgent.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::8
"You are the first person in years who has made me feel this way. I'm so close to being able to visit, but I need $300 to clear an import tax on equipment for my work. Please, my love, I wouldn't ask if it wasn't urgent.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::8
"You are the first person in years who has made me feel this way. I'm so close to being able to visit, but I need $2,500 to clear an import tax on equipment for my work. Please, my love, I wouldn't ask if it wasn't urgent.",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::8
"My love, something terrible happened -- I was in a small accident overseas and the clinic won't release me until the $1,800 bill is settled. Could you wire it through USDT today?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::9
"My love, something terrible happened -- I was in a small accident overseas and the clinic won't release me until the $500 bill is settled. Could you wire it through a cryptocurrency wallet today?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::9
"My love, something terrible happened -- I was in a small accident overseas and the clinic won't release me until the $800 bill is settled. Could you wire it through Ethereum today?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::9
"My love, something terrible happened -- I was in a small accident overseas and the clinic won't release me until the $650 bill is settled. Could you wire it through a cryptocurrency wallet today?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::9
"My love, something terrible happened -- I was in a small accident overseas and the clinic won't release me until the $2,500 bill is settled. Could you wire it through Bitcoin today?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::9
"My love, something terrible happened -- I was in a small accident overseas and the clinic won't release me until the $3,000 bill is settled. Could you wire it through Bitcoin today?",1,romance_scam,1,synthetic_ic3_grounded,romance_scam::9
