text,label,scam_type,elder_targeted,source,template_id
Your tax refund (318.12 GBP) is now available. Claim it here your provider directly on your debit/-credit card,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::174
"Dear IEC Holder, IEC update is required before 05/12.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::175
"CONGRATULATIONS YOU HAVE BEEN selected AMONGST THE NCDC BENEFITIARY TO BE CREDITED 80-THOUSAND NAIRA,CALL MR your provider FOR CLAIM",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::176
Reminder: Your vehicle has an illegal bill in 05/12 and will be fined. Please check and complete the payment: https://,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::177
"PAYE customers – end of year process 2023 After recalculation, revenue will return the amount of €850",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::178
We have recalculated your vehicle tax. You are owed £137.24 due to overpayment. Check here to claim your refund,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::180
"IRS: Your account is missing some info that we need to comply with financial regulations , login at http://bit.ly/3xK9fQ2 With idme to keep your account activated. The mission of the IRS is to help our team taxpayers",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::181
your provider for Aadhaar (D1234567) is D1234567 (valid for 05/12). Download mAadhaar app from Google Play/App http://bit.ly/3xK9fQ2e it to prove your identity.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::182
"In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: 05/12. Thank you for your cooperation! Sincerely, [IRS]",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::183
"Use the OTP D1234567 to submit on 05/12. Never share your your provider with anyone else. If you did not request this your provider, you can safely ignore this SMS.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::184
You have been in contact with someone who has the COV-19 Variant. Follow instructions here: http://bit.ly/3xK9fQ2 to order a testing kit,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::185
Your one time password is 85070. This code expires in 05/12. Dubai Police will never call you to ask about this code. DO NOT SHARE THIS CODE WITH ANYONE. Your one time password is 05/12. This code expires in 05/12. Dubai Police will never call you to ask about this code. DO NOT SHARE THIS CODE WITH ANYONE. Your one time password is 66330. This code expires in 05/12.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::186
"You will receive a tax refund of $573.00, but cannot process it due to i...",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::187
Dear AH SAMPEAR Your vehicle licence for expires on 05/12. The total amount due is D1234567.00. Renew your licence online at http://bit.ly/3xK9fQ2 and your disc will be delivered within 05/12 to your preferred address. Alternatively present this notice number 4 at the licensing offices. Brought to you by the RTMC.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::188
Secure Message: we detected an unusual activities on your your provider portal click http://bit.ly/3xK9fQ2 To verify your identity now,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::190
Medicare: You have been in close contact with someone who has contracted Omicron. You must order a free PCR Test Kit at: http://bit.ly/3xK9fQ2,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::191
"Dear Consumer Your Electricity Power will be disconnected. 05/12 at 05/12 from Electricity office. because Your 05/12 bill was not updated. Please immediately Contact with our electricity's Officer number- tel: "" Thank You """,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::192
"Dear Mr your provider, Important announcement! We have changed the way to access the surgery. Please download and register yourself with application called http://bit.ly/3xK9fQ2 and use the application whenever you need services we do provide. http://bit.ly/3xK9fQ2 If you do need support, please contact us on 1-800-555-0199 or email Your NHS number Thank you.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::193
"Dear your provider, {Income~tax} requires you to your provider and submit a request for the remittance of your approved-refund of 65,290.39 INR. N/B Mobile verification is mandatory # Corporate A/C are processed faster Thank you.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::194
"Your direct debit details are invalid, please update them at http://bit.ly/3xK9fQ2 or you may be fined or towed away.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::195
"your provider, IncomeTax{e-filing} requires you to click http://bit.ly/3xK9fQ2 in-order to submit a formal refund_request for the remittance of your overdue accumulated benefits of 45,322.19 according to your payment column over 05/12.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::196
You are due to receive an ATO refund of $2675.51. Visit http://bit.ly/3xK9fQ2 and logon with your phone number and ATO PIN: 00123456 to claim,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::198
"You are due to receive your revenue refund of £ 1,785.18. Please visit http://bit.ly/3xK9fQ2 and logon with your phone number: 03538**** and pin: **** to claim.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::199
"As Part of the NHS promise to battle the COV-19virus , HMRC has issued a payment of £258 as a goodwill payment. Follow link to apply",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::200
"Alert Notification - #8QD2WFrm : IRS Government MSG : IR-2018-05/12, 05/12, The system detects an error in the calculation your tax, please complete the data for a tax refund",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::201
BREAKING - Aust Border Force has intercepted an illegal boat trying to reach your area. Keep our borders secure by voting Liberal 05/12.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::202
"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: 05/12.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::204
"IRS: Your account is missing some info that we need to comply with financial regulations , login at http://bit.ly/3xK9fQ2",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::205
Notification. Dear Consumer Your Electricity power will be disconnected. 05/12 at 05/12 from electricity office. because your 05/12 bill was not update. Please immediately contact with our electricity officer 1-800-555-0199 Thank you.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::206
"Hi! It's your provider from the Ontario NDP. Do you know about the election happening on 05/12? (Text ""stop"" to opt out. SMS rates may apply.)",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::207
"IR-2018-05/12, 05/12, The system detec",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::209
LTA: You have a bill that will be overdue and incur a penalty. Please check and complete the payment :,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::210
"Your refund is now available. Refund amount Eur:1279,55. Please check: http://bit.ly/3xK9fQ2 Revenue Team.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::212
"Dear M.V.Ramesh, IncomeTax (e-filing) requires you to click http://bit.ly/3xK9fQ2 to submit a formal refund request for the remittance of your approved unclaimed overdue tax refund of Rs28,290.09.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::213
"important Book an appointment using the NHS e-Referral Service NHS vaccination - Your http://bit.ly/3xK9fQ2 order of 'NHS health service Team HK... and 1 more item(s) has been dispatched Dear... The NHS is performing selections for coronavirus vaccination on the basis of family genetics and methodology. You have been selected to receive a coronavirus vaccination. NOTE: The coronavirus (COVID-19) vaccine is safe and effective. It gives you the best protection against coronavirus (COVID-19) vaccination. Use this service to confirm your coronavirus (COVID-19) vaccination. You are required to reply to this invitation within 05/12 of this notification. Important Notice: Vaccines work by training and preparing the body’s natural defenses: the immune system - The body is equipped to destroy disease-causing pathogens - when a vaccinated person later comes into contact with a disease, their risk of becoming ill is significantly reduced - those who are eligible to be vaccinated, but are not vaccinated, could be at risk -",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::214
Your your provider will be deactivated within 05/12 and you must complete face verification via [http://bit.ly/3xK9fQ2 if you wish to continue using it.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::215
Dear customer your electricity power will be disconnected to night 9:30p.m because 05/12 bill was not update please call office no 1-800-555-0199,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::217
IRS:-Your Tax return was rejected by the IRS. kindly fix this by follow http://bit.ly/3xK9fQ2ine now,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::218
You have a matter of 05/12 until the FBI comes and sends you guys to prison,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::219
"[IRS] We have received your tax refund application for 05/12. You are entitled to a refund of $573.00. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: 05/12. http://bit.ly/3xK9fQ2 (Please reply 'y', then exit the message, reopen the message to activate the link, or copy the link and open it in the Safari browser.) Thank you for your cooperation! Sincerely, [IRS]",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::220
"Alert Notification - #0FRY8FROM : IRS Government MSG : IR-2018-05/12, 2024 - Multiple Taxpayers, The system detects an error in the calculation your tax, please complete the data for a tax refund",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::221
Traffic violations by your Vehicle No.: found actionable vide challan No.DL . Click http://bit.ly/3xK9fQ2 to see details and may pay fine of your area /-,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::222
Dear Consumer Your Electricity power will be disconnected. 05/12 at 05/12 from electricity office. because your 05/12 bill was not update. Please immediately contact with our electricity office 1-800-555-0199 Thank you,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::223
The complaint 00123456 submitted by you at your provider is forwarded to your area. You may contact the Jubilee Hills 1-800-555-0199 for further followup with them. Regards National Cybercrime Reporting Portal.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::224
"It's Rep. your provider. Congress is voting on a debt ceiling deal that avoids default but foregoes necessary spending reforms. In fact, it includes upholding your provider's student loan forgiveness plan, funding an IRS expansion, etc. Tell me how you'd vote here:",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::226
Your taxes was filed by another person recently. Visit the link above now to claim your available tax refund deposit now.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::228
CENSUS: There is missing information from your Census application. To update your application please visit via: http://bit.ly/3xK9fQ2 to avoid prosecution and a £1000 fine.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::229
"Hello this is your provider from Internal revenue service (IRS) we are here to disburse a payment of state refund $1,200 please kindly provide us your account details or if you want your payment to be order by check please kindly provide us your full name and your home address to send you a check.. Please beware of scammers We I'll never ask you for money don't send anyone money, IRS don't ask for that. Thank you...",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::230
"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. http://bit.ly/3xK9fQ2 (Please reply ""y"", then exit the SMS, open the SMS activation link again, or copy the link and open it in Safari browser) The mission of the IRS is to help our team taxpayers understand and meet their tax obligations and to provide them with the highest quality service.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::231
your provider : On-line Access has been revoked as a precautionary measure. Visit http://bit.ly/3xK9fQ2 to fix the error.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::232
NHS: You are now eligible to apply for your Covid Pass. Failure to apply may result in a fine. You can apply for this here http://bit.ly/3xK9fQ2,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::233
"HMRC: We have determined that you are eligible to receive a tax refund, apply with the following link",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::235
Electricity Power Will be Disconnected. To- night at 05/12 form electricity office because your 05/12 bill was not updated Please immediately contact with our electricity officer or send whatsapp payment screenshot or bill details 1-800-555-0199 Thank,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::236
Your EDD account is temporarily on hold. You must confirm your recent activity to continue using your account,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::237
"myGOV: The epidemic compensation for employees whose 05/12 salary lower than $5,000 is available NOW. Fill up the form to check your eligibility.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::238
"your provider, You have successfully been vaccinated with your 05/12 Dose with COVISHIELD. You may download your vaccination Certificate from - http://bit.ly/3xK9fQ2 - CoWIN Dear Vikas, Congratulations! You have successfully completed the schedule of all doses of our team vaccine. You can download your certificate at - http://bit.ly/3xK9fQ2 - CoWIN",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::239
"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. (Please reply ""y"", then exit the SMS, open the SMS activation link again, or copy the link and open it in Safari browser)",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::240
"[IRS]We have received your tax refund application for 05/12. You are entitled to a refund of $573.00. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: 05/12. http://bit.ly/3xK9fQ2 (Please reply 'y', then exit the message, reopen the message to activate the link, or copy the link and open it in the Safari browser.) Thank you for your cooperation! Sincerely, [IRS]",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::241
"comply with financial regulations , login at http://bit.ly/3xK9fQ2 With idme to keep your account activated The mission of the IRS is to help our team taxpayers understand and meet their tax obligations and to provide them",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::242
"Alert Notification - #38IS0 From :IRS Government MSG : IR-2018-616, 05/12 February,2024 - Many taxpayers, at risk for having too little tax withheld from their pay, can avoid a surprise 05/12 tax bill by quickly updating the withholding from they give to their employer, according to the IRS. Please get your tax return Transcript",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::243
"Attention Based on available information with Income Tax department it appears that you were required to file ITR for your area 05/12 but have not filed yet. Please file your ITR or submit online response under e-Campaign tab on Compliance Portal. Access Compliance Portal after login to the e-filing Portal (http://bit.ly/3xK9fQ2) go to ""Pending Actions"" tab click on ""Compliance Portal"" and select ""e-Campaign (AY 05/12 onwards)"". On Compliance Portal under e-Campaign list view campaign type ""Non-Filing of Return"". Please ignore if ITR has already been filed. - ITD",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::244
SMS from Govt. ECHALLAN PORTAL From VK-VAHAN A challan OR9792000301091405 is issued against OD 02AB6011 and total challan amount is 6000. Details: http://bit.ly/3xK9fQ2 Thanks RTO,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::245
"U.S. Department of Health & Human Services, your provider, please take this MANDATORY online COVID-19 preparation test by 05/12:",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::246
"Dear Ankita Baijal, You have successfully been vaccinated with your 05/12 Dose with COVISHIELD on 05/12 at 05/12. You may download your vaccination Certificate from - http://bit.ly/3xK9fQ2 - CoWIN",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::247
"Important Alert! Dear ****, the Incometax_Department requires you to click the link below to submit a formal request for the payment of your unclaimed and overdue tax-refund of 19,150INR.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::248
You have been in close contact of someone with COV-19 http://bit.ly/3xK9fQ2 order a MANDATORY test kit kindly proceed below:,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::249
your provider admitted 05/12 ELDORET HOSPITAL,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::250
"NHS: You are eligible to apply for your NHS COVID pass. If you do not apply you may be fined. To apply for your pass, go to http://bit.ly/3xK9fQ2",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::251
You have tested positive for your provider. You can now tell us more information online. Link: http://bit.ly/3xK9fQ2 Username:JonDoe345 Pass:BS*&L3L3tL,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::252
Dear Taxpayer your income tax refund of Rs.24812 has been approved and your bank a/c will be credited shortly. Do kindly verify your a/c no 8XXXXXXXX8911. If the same is incorrect quickly follow the link below to update your bank record on file.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::253
HMRC Refund: You have an outstanding Tax Refund of £312.39 from 2022 to 2023. Click the link below to claim your Tax Refund:,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::254
"IRS: Your account is missing some info that we need to comply with financial regulations , login at http://bit.ly/3xK9fQ2 With idme to keep your account activated The mission of the IRS is to help our team taxpayers understand and meet their tax obligations and to provide th",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::255
"Dear IEC Holder, Reminder: Your IEC is deactivated due to not updating prior to 05/12, 05/12. To reactivate, apply here http://bit.ly/3xK9fQ2, ignore if done",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::256
"NHS: You are eligible to apply for your NHS COVID pass. To apply for your pass, please go to http://bit.ly/3xK9fQ2. Failure to apply may result in a fine.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::257
"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. http://bit.ly/3xK9fQ2 The mission of the IRS is to help our team taxpayers understand and meet their tax obligations and to provide them with the highest quality service.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::259
"ERP road toll fee of 12 SGD, the payment is failed and it will expire before 05/12, 05/12, download the LTA App to pay to avoid a fine of 50 SGD",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::260
DEADLINE-ObomaCare is nearing the End of Approval stage. Call - Please,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::262
"Message from our team Senator your provider: your provider has been announced. How do you feel about the your provider? REPLY 1-Appropriately cautious 2-Too slow, too many restrictions 3-Haven't seen the plan Opt-out- http://bit.ly/3xK9fQ2",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::263
Warning! Your phone location data reveals that you left your property 3 times on 05/12 at: 1-800-555-0199 and travelled 9.6 miles. You have been fined £250 Please check government guidelines,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::264
"NHS Test & Trace: Dear When you travel to your area you must take a coronavirus test within 05/12. If you do not, you may be fined. If you have taken a test or you have left your area, reply YES within 05/12 of receiving this text. Find out more at",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::265
"['Attention Taxpayers! 05/12 is last date for payment of your third instalment of Advance Tax. Non/short payment will attract levy of interest-ITDEPT', 'Attention Taxpayers! 05/12 is last date for payment of your third instalment of Advance Tax. Pay now. Avoid interest. Visit http://bit.ly/3xK9fQ2-ITDEPT', 'Attention Taxpayers! 05/12 is last date for payment of your third instalment of Advance Tax. Pay now. Avoid interest. Visit http://bit.ly/3xK9fQ2-ITDEPT', '05/12 is the last date for payment of your 3rd instalment of Advance Tax. Hurry, pay now! Avoid interest on late payment. Visit http://bit.ly/3xK9fQ2']",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::266
"Dear Awanish Anand, You have successfully been vaccinated with your 05/12 Dose with COVISHIELD. You may download your vaccination Certificate from - http://bit.ly/3xK9fQ2 - CoWIN",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::268
"NHS Salford CCG: You are eligible to book your free Covid vaccination now. You must book your appointment online at http://bit.ly/3xK9fQ2 Slots are added on a regular basis so if there are none available please try the following day. Those without internet access or who need digital assistance may call 1-800-555-0199. Open 05/12 until 9.00pm, Saturday 9.00am until 5.00pm, 05/12 10.00 am until 4.30pm. Please read the information regarding your vaccine on the website prior to attending for your vaccine. If you have already attended and received your covid vaccination please disregard this message.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::269
Track-&-Trace: You have been in contact with someone who has been contagious. You have to get your testkit now at: http://bit.ly/3xK9fQ2,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::270
We have recalculated your vehicle tax. You are owed £48.84 due to over payment. Click the secure link http:// 192.0.2.1 to claim your refund.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::271
You have a pending Tax Refund of 265.84GBP from HMRC. To proceed your application please complete your form via,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::272
"#JantaCurfew Check your chances of getting Coronavirus. Also, monitor health of your family/friends. Take your test now: http://bit.ly/3xK9fQ2",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::273
"IF ANY CENTRAL GOVT 1 BANK 1 INSURANCE OR CENTRAL GOVT. UNDERTAKING EMPLOYEE DEMANDS BRIBE, PLEASE COMPLAIN TO CBI ANTI - CORRUPTION BRANCH MUMBAI ON 05/12 OR MOBILE NO. 1-800-555-0199 THROUGH CALL 1 SMS 1 WHATSAPP OR EMAIL TO sp1",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::274
"your provider, You have successfully been vaccinated with your Precaution Dose with COVISHIELD on 05/12 at 05/12. You may download your vaccination Certificate from - http://bit.ly/3xK9fQ2 - CoWIN",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::275
You will receive a witness citation by post to appear at Court in your area on 05/12. Ref: D1234567. Please return the reply form within 05/12.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::276
Dear Customer your electricity powar will be disconnect 05/12 your bill is not update please contact electricity office number 1-800-555-0199 thank you,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::277
"INVITATION TO AN INTERVIEW Dear applicant,we would like to invite you to an interview. Position:ADMIN CLERK Venue:CITY OF TSHWANE METROPOLITAN MUNICIPALITY Date:05/12 TIME:10:30 NB:Please contact your HR co-ordinator MR your provider at 05/12 to confirm your bookings 05/12 not later than 05/12. Kind regards CITY OF TSHWANE METROPOLITAN MUNICIPALITY HR department.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::281
NHS Alert: You've been in close contact with someone who has tested positive for Omicron. Please order a free test via: http://bit.ly/3xK9fQ2,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::282
Dear Customer Your Electricity Power Will Be Disconnected 05/12 At 05/12 From Electricity Office Because Your 05/12 your provider Was Not Update please Immediately Contact With Our Electricity Officer 1-800-555-0199 Thank you,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::283
"NHS: We have been notified you still have not applied for your Covid Pass. To apply, please visit",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::284
myGov: Your income return of $1800.34 could not be processed due to insufficient information supplied please update immediately at http://bit.ly/3xK9fQ2,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::285
"Dear your provider, You have successfully been vaccinated with your Precaution Dose with COVAXIN on 05/12 at 05/12. You may download your vaccination Certificate from - http://bit.ly/3xK9fQ2 - CoWIN",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::286
Dear consumer Your electricity power connection will be Disconnected 05/12. Because your 05/12 bill was not updated please immediately call our electricity officer Mr your provider of power would like to clarify that although we encourage our consumer's to always keep updated. Now you update your bill by just calling our electricity helpline number. To update your bill call our electricity helpline number :- 1-800-555-0199 * Follow our official social media accounts @ministryofpower on twitter facebook instagram and YouTube,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::288
Your GST needs your urgent attention Kindly proceed to http://bit.ly/3xK9fQ2 to check now.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::289
MyGOV: Your profile requires urgent attention due to recent system upgrade kindly visit to verify,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::290
GOVUK: We have identified you as eligible for a discounted energy bill under the Energy Bills Support Scheme. You can apply here:,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::291
"Hay DHARNE ROHIT CHUDAMAN Read this message very carefully! Here I am providing you those secret mcqs with answer keys which are going to ask in your upcoming RRB NTPC exam. Believe me, I am not Joking. since the papers are extremely sensitive that's why you only have 24 hr in your hand to download(order) this file before 05/12’s 05/12. don't tell anyone about this question papers (mcqs with answer your provider) that you are getting here. I can giving you 100% guarantee that, the material which I am providing you here, by using this you will be able to crack RRB NTPC CBT-1 very easily. Since the competition is extremely tough so naturally 05/12 rrb ntpc cbt-1 cut-off is going to be extremely high. Probably this NTPC exam is going to be the Last Govt. Recruitment exam from Railway Organization. Near future Railway is not going to release any such mass scale.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::292
GOV IE: You are eligible for Emergency Benefit Scheme II. Follow http://bit.ly/3xK9fQ2 to verify information to receive a discounted bill.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::293
Your RailMadad Reference Number 00123456 is under http://bit.ly/3xK9fQ2IR YOUR MATTER IS UNDER PROCESS CRIS/RailMadad Your RailMadad Reference No. 00123456 has been closed. Please check closing remarks and give your valuable feedback on http://bit.ly/3xK9fQ2 .CRIS/RailMadad,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::294
"Government of India. In the process of monitoring cyber threats, it is observed that your computer is observed/suspected with malware/bot. Hence, you are requested to clean the malware/bot from your computer. For more information and remedial measures visit website of Indian Computer Emergency Response Team (CERT-In)",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::295
IRS: Your IDME Profile is suspended for your protection. visit below link to regain access http://bit.ly/3xK9fQ2,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::296
IRD here. It looks like we don't have your correct postal address. You can update this in myIR. Go to http://bit.ly/3xK9fQ2,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::297
Have you heard about http://bit.ly/3xK9fQ2?,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::298
"Dear your provider, there is an important update on your Incometax refund. Kindly click http://192.0.2.1/i to view. Regards, your provider",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::299
Important Advisory on Your Order #05/12 http://bit.ly/3xK9fQ2,1,package_delivery_scam,1,reportsmishing_imc25,real_smishing::delivery::0
DHL Express 1-800-555-0199 IN CLEARANCE PROCESSING. Signature required. Manage Delivery: http://bit.ly/3xK9fQ2,1,package_delivery_scam,1,reportsmishing_imc25,real_smishing::delivery::1
Aus Post: The system shows that your package has not been delivered successfully please reschedule the delivery time. Visit for details: http://bit.ly/3xK9fQ2 Click to process,1,package_delivery_scam,1,reportsmishing_imc25,real_smishing::delivery::2
Order confirmed: You can add more items until we START packing your order.,1,package_delivery_scam,1,reportsmishing_imc25,real_smishing::delivery::3
We are having trouble delivering your package due to an incorrect address. Please update your address details within 05/12 or your package will be returned to the seller.,1,package_delivery_scam,1,reportsmishing_imc25,real_smishing::delivery::4
"your provider, your parcel will be returned 05/12 if you do not pick it up at the drop-off point in: . More info: http://bit.ly/3xK9fQ2",1,package_delivery_scam,1,reportsmishing_imc25,real_smishing::delivery::5
We tried to deliver your parcel but there was no answer. We ask for you to reschedule a date.,1,package_delivery_scam,1,reportsmishing_imc25,real_smishing::delivery::6
Order #113-00123456-001 confirmed! Est. delivery 05/12. Total: $2249.78. Questions? Call 1-800-555-0199. Reply STOP to opt-out. Happy shopping!,1,package_delivery_scam,1,reportsmishing_imc25,real_smishing::delivery::7
"You have a package returned to the forwarding center, please click http://bit.ly/3xK9fQ2p the updated information to complete the delivery, and pay 3.42SGD postage",1,package_delivery_scam,1,reportsmishing_imc25,real_smishing::delivery::8
Auspost: Your package was not delivered successfully. Please visit: http://bit.ly/3xK9fQ2,1,package_delivery_scam,1,reportsmishing_imc25,real_smishing::delivery::9
"We tried delivering your parcel, but found no one at your address. Reschedule a delivery to avoid having the parcel sent back:",1,package_delivery_scam,1,reportsmishing_imc25,real_smishing::delivery::10
your area Your packages is unde1livereable the adress on file did not mmth the zlp c0de please udpated the our team:,1,package_delivery_scam,1,reportsmishing_imc25,real_smishing::delivery::11
Your AMAZON account is temporarily restricted. Please confirm to restore access :// http://bit.ly/3xK9fQ2 Reply STOP to opt-out,1,package_delivery_scam,1,reportsmishing_imc25,real_smishing::delivery::12
Your parcel: 1-800-555-0199 will not ship from distribution center due to unverified shipping address. Track your package: http://bit.ly/3xK9fQ2,1,package_delivery_scam,1,reportsmishing_imc25,real_smishing::delivery::13
Co m e to our post office to get your delivery package.,1,package_delivery_scam,1,reportsmishing_imc25,real_smishing::delivery::14
"Post Office: Your parcel has been redirected to your local Post Office due to an unpaid fee. To reschedule a delivery, visit: http://bit.ly/3xK9fQ2",1,package_delivery_scam,1,reportsmishing_imc25,real_smishing::delivery::15
Your package is on hold at the post office because of delivery address is wrong please fill in the address online.[US-PS],1,package_delivery_scam,1,reportsmishing_imc25,real_smishing::delivery::16
Out for pickup: Your Nike Sports Shoes is expected to be picked up 05/12 by our partner (Phone Number: 1-800-555-0199; Pin: [redacted] if prompted). Please keep it ready in an unsealed packet. - Team Myntra.,1,package_delivery_scam,1,reportsmishing_imc25,real_smishing::delivery::17
Your house number is incorrect and we cannot deliver your package. Modify the address so we can arrange delivery.,1,package_delivery_scam,1,reportsmishing_imc25,real_smishing::delivery::18
